STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MMXT,MMNT,MNTM
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201001,553,427,490
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201002,617,432,525
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201003,674,432,553
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201004,696,464,580
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201005,762,477,620
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201006,873,585,729
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201008,898,550,724
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201009,886,563,725
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201010,770,520,645
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201011,647,-9999,-9999
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201012,580,447,514
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201101,534,369,452
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201102,-9999,362,-9999
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201103,649,439,544
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201104,-9999,468,-9999
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201105,767,491,629
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201107,909,577,743
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201108,901,561,731
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201109,911,576,744
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201201,597,356,477
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201202,-9999,374,-9999
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201203,656,415,536
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201204,731,444,588
COOP:045032,LODI CA US,12.2,38.10611,-121.28778,201205,829,508,669
COOP:045032,LODI CA US,12.2,38.1061,-121.2877,201212,569,402,486
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201001,535,387,461
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201002,583,419,501
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201003,603,406,505
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201004,610,411,511
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201005,679,451,565
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201006,834,563,699
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201007,910,622,766
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201008,906,594,750
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201009,853,588,721
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201010,757,529,643
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201011,635,430,533
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201012,541,402,472
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201101,556,352,454
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201102,560,354,457
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201103,573,405,489
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201104,653,423,538
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201105,718,464,591
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201106,792,554,673
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201107,879,613,746
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201108,917,640,779
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201109,916,632,774
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201110,753,512,633
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201111,620,413,517
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201112,589,339,464
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201201,610,362,486
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201202,608,405,507
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201203,588,414,501
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201204,665,463,564
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201205,781,522,652
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201206,848,573,711
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201207,910,627,769
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201208,959,646,803
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201210,770,513,642
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201211,641,473,557
COOP:040383,AUBURN CA US,393.8,38.9072,-121.0838,201212,526,383,455
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201001,531,428,480
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201002,601,455,528
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201003,651,445,548
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201004,660,464,562
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201005,738,513,626
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201006,871,604,738
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201007,921,614,768
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201008,889,590,740
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201009,875,591,733
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201010,760,557,659
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201011,623,436,530
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201012,557,441,499
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201101,502,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201102,584,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201103,625,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201104,697,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201105,739,503,621
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201106,835,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201108,916,609,763
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201109,904,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201110,769,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201111,614,-9999,-9999
COOP:049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,201112,558,-9999,-9999
COOP:040820,BISHOP CREEK CA US,2587.8,37.2377,-118.5938,201109,673,473,573
COOP:040820,BISHOP CREEK CA US,2587.8,37.2377,-118.5938,201110,579,385,482
COOP:040820,BISHOP CREEK CA US,2587.8,37.2377,-118.5938,201111,432,270,351
COOP:040820,BISHOP CREEK CA US,2587.8,37.2377,-118.5938,201112,395,206,301
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.74111,-118.21167,201001,581,315,448
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.74111,-118.21167,201002,599,368,484
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201003,650,364,507
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201004,680,412,546
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201005,757,484,621
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201006,905,631,768
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201007,988,685,837
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201008,959,628,794
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201009,937,535,736
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201010,763,489,626
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201011,636,338,487
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201012,583,367,475
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201101,586,293,440
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201102,583,300,442
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201103,653,395,524
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201104,716,453,585
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201105,761,476,619
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201106,875,586,731
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201107,961,650,806
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201108,991,644,818
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201109,948,578,763
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201110,820,443,632
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201111,633,345,489
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201112,584,225,405
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201201,645,269,457
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201202,626,318,472
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201203,673,375,524
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201204,757,445,601
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201205,862,553,708
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201206,922,606,764
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201207,970,649,810
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201208,1022,691,857
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201209,958,605,782
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201210,814,491,653
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201211,697,370,534
COOP:044749,LANCASTER WM J FOX FIELD CA US,712.6,34.7411,-118.2116,201212,571,312,442
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201001,618,367,493
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201002,608,374,491
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201003,667,361,514
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201004,662,393,528
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201005,711,400,556
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201006,868,466,667
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201007,953,489,721
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201008,940,476,708
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201009,928,478,703
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201010,770,455,613
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201011,689,362,526
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201012,585,388,487
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201101,-9999,343,-9999
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201102,603,298,451
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201103,631,335,483
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201104,697,383,540
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201105,743,367,555
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201106,836,445,641
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201107,932,469,701
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201108,947,444,696
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201109,955,470,713
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201110,830,419,625
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201111,662,346,504
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201112,654,269,462
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201201,673,299,486
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201202,649,314,482
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201203,670,346,508
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201204,720,399,560
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.48167,-121.18222,201205,822,395,609
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201206,898,426,662
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201207,933,477,705
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201208,996,515,756
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201209,958,468,713
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201210,829,436,633
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201211,711,362,537
COOP:046926,PINNACLES NATIONAL MONUMENT CA US,398.4,36.4819,-121.1822,201212,575,335,455
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201001,666,409,538
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201002,665,421,543
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201003,725,433,579
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201004,739,446,593
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201005,804,476,640
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201006,901,544,723
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201007,971,621,796
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201008,991,615,803
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201009,968,591,780
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201010,777,547,662
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201011,715,433,574
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201012,663,437,550
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201101,676,413,545
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201102,666,367,517
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201103,713,441,577
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201104,750,482,616
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201105,787,489,638
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201106,877,537,707
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201107,952,609,781
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201108,1007,614,811
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201109,957,609,783
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201110,864,537,701
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201111,687,427,557
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201112,632,365,499
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201202,670,392,531
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201203,703,400,552
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201204,781,482,632
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201205,840,539,690
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201206,908,550,729
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201207,955,608,782
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201208,1003,681,842
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201209,955,674,815
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201210,830,569,700
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201211,748,510,629
COOP:043896,HEMET CA US,552,33.7381,-116.8939,201212,619,445,532
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201001,560,368,464
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201002,516,345,431
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201003,575,371,473
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201005,649,425,537
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201006,775,554,665
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201007,850,652,751
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201008,829,612,721
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201009,840,607,724
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201010,684,480,582
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201011,601,398,500
COOP:046006,MOUNT WILSON CBS CA US,1740.4,34.2308,-118.0711,201012,562,387,475
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201001,535,439,487
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201002,599,452,526
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201003,640,429,535
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201004,641,438,540
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201005,678,478,578
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201006,785,525,655
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201007,785,516,651
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201008,780,521,651
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201009,814,524,669
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201010,706,509,608
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201011,624,452,538
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201012,550,454,502
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201101,-9999,412,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201102,-9999,394,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201103,-9999,445,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201104,-9999,465,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201105,-9999,470,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201106,-9999,503,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201107,-9999,529,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201108,-9999,518,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201109,-9999,521,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201110,-9999,509,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201111,-9999,433,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201112,-9999,393,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201201,-9999,405,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201202,-9999,422,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201203,-9999,433,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201204,-9999,467,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201205,-9999,484,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201206,-9999,513,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201207,-9999,516,-9999
COOP:044500,KENTFIELD CA US,44.2,37.95694,-122.54389,201208,827,512,670
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201209,788,478,633
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201210,755,517,636
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201211,642,475,559
COOP:044500,KENTFIELD CA US,44.2,37.9566,-122.5447,201212,558,422,490
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201001,569,425,497
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201002,602,446,524
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201003,642,429,536
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201004,644,444,544
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201005,681,470,576
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201006,758,539,649
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201007,771,564,668
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201008,765,550,658
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201009,806,539,673
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201010,730,516,623
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201011,650,429,540
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201012,592,444,518
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201101,600,404,502
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201102,604,387,496
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201103,626,452,539
COOP:047339,REDWOOD CITY CA US,9.4,37.47667,-122.23861,201104,656,460,558
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201105,688,474,581
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201106,759,523,641
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201107,789,562,676
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201108,792,561,677
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201109,812,551,682
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201110,751,515,633
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201111,625,422,524
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201112,604,357,481
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201201,614,379,497
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201202,630,414,522
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201203,624,437,531
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201204,696,477,587
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201205,742,494,618
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201206,789,525,657
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201207,797,553,675
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201208,796,558,677
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201209,751,520,636
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201210,751,524,638
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201211,666,462,564
COOP:047339,REDWOOD CITY CA US,9.4,37.4767,-122.2386,201212,580,417,499
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201001,545,408,477
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201002,564,411,488
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201003,594,400,497
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201004,589,405,497
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201005,660,441,551
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201006,807,564,686
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201007,929,637,783
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201008,905,605,755
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201009,888,584,736
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201010,747,516,632
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201011,597,399,498
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201012,507,378,443
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201101,593,384,489
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201102,543,350,447
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201103,525,375,450
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201104,623,413,518
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201105,657,432,545
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201106,780,543,662
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201107,874,602,738
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201108,908,630,769
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201109,890,628,759
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201110,738,518,628
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201111,604,410,507
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201112,598,385,492
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201201,585,384,485
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201202,584,375,480
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201203,557,402,480
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201204,662,437,550
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201205,753,505,629
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201206,830,538,684
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201207,932,595,764
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201208,983,639,811
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201209,938,611,775
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201210,779,493,636
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201211,626,432,529
COOP:041912,COLFAX CA US,725.4,39.0911,-120.948,201212,502,350,426
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.37111,-118.35806,201001,505,228,367
COOP:040822,BISHOP AIRPORT CA US,1250.3,37.3711,-118.358,201002,555,270,413
